Time,solar_irradiance,temp,hour_sun
20230105:0911,37.58,10.07,8.54
20230105:1011,92.51,13.66,8.71
20230105:1111,99.25,15.1,8.91
20230105:1211,66.49,14.27,9.09
20230105:1311,79.02,11.24,9.08
20230105:1411,28.91,6.28,8.79
20230105:1511,0,0,8.43
20230105:1611,0,0,7.82
20230105:1711,0,0,7.43
20230105:1811,0,0,7.4
20230105:1911,0,0,7.36
20230105:2011,0,0,7.3
20230105:2111,0,0,6.96
20230105:2211,0,0,6.87
20230105:2311,0,0,7.1
20230106:0011,0,0,7.09
20230106:0111,0,0,7.17
20230106:0211,0,0,7.33
20230106:0311,0,0,7.59
20230106:0411,0,0,7.61
20230106:0511,0,0,7.95
20230106:0611,0,0,7.9
20230106:0711,0,0,8.52
20230106:0811,23.13,4.7,8.93
20230106:0911,68.42,10.15,9.39
20230106:1011,103.11,13.75,10.03
20230106:1111,81.91,15.22,10.49
20230106:1211,96.36,14.4,10.47
20230106:1311,75.16,11.38,10.32
20230106:1411,40.47,6.43,10.19
20230106:1511,0,0,9.65
20230106:1611,0,0,8.79
20230106:1711,0,0,8.26
20230106:1811,0,0,7.98
20230106:1911,0,0,8.81
20230106:2011,0,0,8.4
20230106:2111,0,0,8.31
20230106:2211,0,0,8.14
20230106:2311,0,0,8.04
20230107:0011,0,0,8.13
20230107:0111,0,0,7.81
20230107:0211,0,0,7.94
20230107:0311,0,0,7.75
20230107:0411,0,0,7.74
20230107:0511,0,0,7.92
20230107:0611,0,0,7.95
20230107:0711,0,0,7.78
20230107:0811,26.98,4.77,7.71
20230107:0911,72.27,10.23,8.14
20230107:1011,56.85,13.86,9.22
20230107:1111,73.23,15.34,9.95
20230107:1211,72.27,14.54,10.31
20230107:1311,75.16,11.53,10.4
20230107:1411,22.16,6.58,10.04
20230107:1511,0,0,9.28
20230107:1611,0,0,8.7
20230107:1711,0,0,7.9
20230107:1811,0,0,7.44
20230107:1911,0,0,8.56
20230107:2011,0,0,8.09
20230107:2111,0,0,7.6
20230107:2211,0,0,7.3
20230107:2311,0,0,6.82
20230108:0011,0,0,6.66
20230108:0111,0,0,6.47
20230108:0211,0,0,6.62
20230108:0311,0,0,6.78
20230108:0411,0,0,6.98
20230108:0511,0,0,7.02
20230108:0611,0,0,7.1
20230108:0711,0,0,7.17
20230108:0811,16.38,4.84,7.5
20230108:0911,26.02,10.32,7.89
20230108:1011,95.4,13.97,8.11
20230108:1111,36.62,15.47,8.32
20230108:1211,67.45,14.68,8.85
20230108:1311,63.6,11.68,9.26
20230108:1411,16.38,6.74,9.19
20230108:1511,0,0,8.72
20230108:1611,0,0,8.15
20230108:1711,0,0,7.91
20230108:1811,0,0,7.83
20230108:1911,0,0,7.23
20230108:2011,0,0,6.81
20230108:2111,0,0,6.46
20230108:2211,0,0,5.98
20230108:2311,0,0,5.62
20230109:0011,0,0,5.26
20230109:0111,0,0,5.08
20230109:0211,0,0,5.42
20230109:0311,0,0,5.73
20230109:0411,0,0,5.82
20230109:0511,0,0,5.79
20230109:0611,0,0,5.81
20230109:0711,0,0,6.85
20230109:0811,25.05,4.92,7.08
20230109:0911,49.14,10.42,7.01
20230109:1011,61.67,14.08,7.2
20230109:1111,55.89,15.6,7.68
20230109:1211,99.25,14.83,7.88
20230109:1311,60.71,11.84,7.75
20230109:1411,20.24,6.9,7.63
20230109:1511,0,0,7.15
20230109:1611,0,0,6.44
20230109:1711,0,0,6.16
20230109:1811,0,0,6.15
20230109:1911,0,0,6.39
20230109:2011,0,0,6.32
20230109:2111,0,0,6.11
20230109:2211,0,0,6.14
20230109:2311,0,0,6
20230110:0011,0,0,5.64
20230110:0111,0,0,5.19
20230110:0211,0,0,4.63
20230110:0311,0,0,4.64
20230110:0411,0,0,5.02
20230110:0511,0,0,5.29
20230110:0611,0,0,5.37
20230110:0711,0,0,5.47
20230110:0811,30.84,5.01,5.56
20230110:0911,74.2,10.53,5.75
20230110:1011,93.47,14.21,6.36
20230110:1111,121.41,15.74,6.65
20230110:1211,108.89,14.98,6.96
20230110:1311,54.93,12.01,7.08
20230110:1411,33.73,7.07,7.01
20230110:1511,0,0,6.65
20230110:1611,0,0,5.92
20230110:1711,0,0,5.59
20230110:1811,0,0,5.32
20230110:1911,0,0,5.18
20230110:2011,0,0,4.99
20230110:2111,0,0,5.07
20230110:2211,0,0,5.25
20230110:2311,0,0,5.25
20230111:0011,0,0,4.99
20230111:0111,0,0,5.15
20230111:0211,0,0,5.42
20230111:0311,0,0,5.85
20230111:0411,0,0,6.27
20230111:0511,0,0,6.64
20230111:0611,0,0,7.07
20230111:0711,0,0,7.28
20230111:0811,21.2,5.11,7.8
20230111:0911,51.07,10.64,8.02
20230111:1011,62.63,14.34,8.45
20230111:1111,79.98,15.89,8.79
20230111:1211,53.96,15.15,9.09
20230111:1311,46.25,12.18,9.22
20230111:1411,22.16,7.25,9.24
20230111:1511,0,0,9.1
20230111:1611,0,0,8.5
20230111:1711,0,0,7.88
20230111:1811,0,0,7.15
20230111:1911,0,0,7.15
20230111:2011,0,0,6.78
20230111:2111,0,0,6.52
20230111:2211,0,0,6.31
20230111:2311,0,0,5.89
20230112:0011,0,0,5.84
20230112:0111,0,0,5.97
20230112:0211,0,0,6.15
20230112:0311,0,0,6.55
20230112:0411,0,0,6.93
20230112:0511,0,0,7.18
20230112:0611,0,0,7.45
20230112:0711,0,0,8.05
20230112:0811,28.91,5.21,8.14
20230112:0911,38.54,10.76,8.3
20230112:1011,100.22,14.48,8.41
20230112:1111,68.42,16.05,8.54
20230112:1211,102.14,15.32,8.89
20230112:1311,88.65,12.36,9.28
20230112:1411,21.2,7.43,9.54
20230112:1511,0,0,9.71
20230112:1611,0,0,9.84
20230112:1711,0,0,9.89
20230112:1811,0,0,9.89
20230112:1911,0,0,9.71
20230112:2011,0,0,9.43
20230112:2111,0,0,9.45
20230112:2211,0,0,9.49
20230112:2311,0,0,9.53
20230113:0011,0,0,9.58
20230113:0111,0,0,9.63
20230113:0211,0,0,9.62
20230113:0311,0,0,9.59
20230113:0411,0,0,9.28
20230113:0511,0,0,8.84
20230113:0611,0,0,8.36
20230113:0711,0,0,8.56
20230113:0811,28.91,5.32,8.12
20230113:0911,75.16,10.89,8.59
20230113:1011,100.22,14.63,8.87
20230113:1111,60.71,16.21,9.15
20230113:1211,55.89,15.49,9.28
20230113:1311,66.49,12.54,9.2
20230113:1411,36.62,7.62,8.8
20230113:1511,0,0,8.2
20230113:1611,0,0,7.57
20230113:1711,0,0,7.65
20230113:1811,0,0,7.61
20230113:1911,0,0,7
20230113:2011,0,0,6.76
20230113:2111,0,0,6.72
20230113:2211,0,0,6.73
20230113:2311,0,0,6.67
20230114:0011,0,0,6.71
20230114:0111,0,0,6.69
20230114:0211,0,0,6.66
20230114:0311,0,0,6.77
20230114:0411,0,0,6.87
20230114:0511,0,0,6.81
20230114:0611,0,0,6.79
20230114:0711,0,0,6.77
20230114:0811,32.76,5.43,6.46
20230114:0911,70.34,11.02,6.5
20230114:1011,85.76,14.78,6.78
20230114:1111,89.62,16.39,7
20230114:1211,57.82,15.68,7.23
20230114:1311,41.44,12.73,7.15
20230114:1411,19.27,7.81,6.87
20230114:1511,0,0,6.95
20230114:1611,0,0,7.18
20230114:1711,0,0,7.67
20230114:1811,0,0,8.1
20230114:1911,0,0,8.23
20230114:2011,0,0,8.58
20230114:2111,0,0,8.91
20230114:2211,0,0,9.42
20230114:2311,0,0,9.94
20230115:0011,0,0,10.27
20230115:0111,0,0,10.15
20230115:0211,0,0,9.67
20230115:0311,0,0,8.87
20230115:0411,0,0,7.45
20230115:0511,0,0,6.49
20230115:0611,0,0,5.83
20230115:0711,0,0,5.7
20230115:0811,28.91,5.55,5.72
20230115:0911,39.51,11.16,6.04
20230115:1011,66.49,14.94,6.52
20230115:1111,82.87,16.56,6.98
20230115:1211,117.56,15.87,7.04
20230115:1311,54.93,12.93,7
20230115:1411,47.22,8.01,6.96
20230115:1511,0,0,6.67
20230115:1611,0,0,6.27
20230115:1711,0,0,6.05
20230115:1811,0,0,5.79
20230115:1911,0,0,5.94
20230115:2011,0,0,5.73
20230115:2111,0,0,5.57
20230115:2211,0,0,5.23
20230115:2311,0,0,4.84
20230116:0011,0,0,4.66
20230116:0111,0,0,4.4
20230116:0211,0,0,4.13
20230116:0311,0,0,3.72
20230116:0411,0,0,3.43
20230116:0511,0,0,3.26
20230116:0611,0,0,3.17
20230116:0711,0,0,2.74
20230116:0811,26.98,5.68,2.7
20230116:0911,78.05,11.31,3.48
20230116:1011,112.74,15.11,4.24
20230116:1111,61.67,16.75,5.1
20230116:1211,124.31,16.06,5.7
20230116:1311,94.43,13.13,6.05
20230116:1411,51.07,8.21,6.16
20230116:1511,0.96,1.69,6.06
20230116:1611,0,0,5.95
20230116:1711,0,0,5.81
20230116:1811,0,0,5.47
20230116:1911,0,0,5.3
20230116:2011,0,0,5.15
20230116:2111,0,0,5.4
20230116:2211,0,0,5.13
20230116:2311,0,0,4.49
20230117:0011,0,0,4.04
20230117:0111,0,0,3.9
20230117:0211,0,0,3.95
20230117:0311,0,0,3.88
20230117:0411,0,0,3.76
20230117:0511,0,0,3.54
20230117:0611,0,0,3.16
20230117:0711,0,0,3.03
20230117:0811,12.53,5.82,2.61
20230117:0911,84.8,11.47,2.38
20230117:1011,110.82,15.28,2.62
20230117:1111,77.09,16.94,3.08
20230117:1211,55.89,16.27,3.37
20230117:1311,79.98,13.34,3.64
20230117:1411,42.4,8.42,3.62
20230117:1511,2.89,1.9,2.97
20230117:1611,0,0,2.04
20230117:1711,0,0,1.04
20230117:1811,0,0,-0.23
20230117:1911,0,0,-1.61
20230117:2011,0,0,-0.58
20230117:2111,0,0,-0.68
20230117:2211,0,0,-2.42
20230117:2311,0,0,-1.14
20230118:0011,0,0,-1.01
20230118:0111,0,0,-1.32
20230118:0211,0,0,-1.28
20230118:0311,0,0,-1.22
20230118:0411,0,0,-1.2
20230118:0511,0,0,-2.32
20230118:0611,0,0,-2.38
20230118:0711,0,0,-2.81
20230118:0811,38.54,5.96,-2.76
20230118:0911,72.27,11.63,-1.2
20230118:1011,119.49,15.47,0.31
20230118:1111,132.01,17.14,1.1
20230118:1211,101.18,16.48,1.59
20230118:1311,84.8,13.55,1.83
20230118:1411,56.85,8.64,1.56
20230118:1511,4.82,2.11,0.79
20230118:1611,0,0,-0.37
20230118:1711,0,0,-1.71
20230118:1811,0,0,-2.61
20230118:1911,0,0,-3.48
20230118:2011,0,0,-3.7
20230118:2111,0,0,-3.74
20230118:2211,0,0,-3.51
20230118:2311,0,0,-2.92
20230119:0011,0,0,-2.27
20230119:0111,0,0,-1.93
20230119:0211,0,0,-1.65
20230119:0311,0,0,-1.44
20230119:0411,0,0,-1.26
20230119:0511,0,0,-1.18
20230119:0611,0,0,-0.99
20230119:0711,0,0,-1.12
20230119:0811,27.94,6.11,-0.88
20230119:0911,80.94,11.8,0.13
20230119:1011,96.36,15.65,1.29
20230119:1111,68.42,17.34,1.91
20230119:1211,71.31,16.69,1.86
20230119:1311,46.25,13.77,1.57
20230119:1411,32.76,8.86,1.08
20230119:1511,3.85,2.33,0.39
20230119:1611,0,0,-0.27
20230119:1711,0,0,-0.57
20230119:1811,0,0,-0.68
20230119:1911,0,0,-0.34
20230119:2011,0,0,-0.24
20230119:2111,0,0,-0.31
20230119:2211,0,0,-0.45
20230119:2311,0,0,-0.54
20230120:0011,0,0,-0.69
20230120:0111,0,0,-0.75
20230120:0211,0,0,-0.88
20230120:0311,0,0,-1.28
20230120:0411,0,0,-1.44
20230120:0511,0,0,-1.8
20230120:0611,0,0,-2.25
20230120:0711,0,0,-2.6
20230120:0811,30.84,6.27,-2.79
20230120:0911,78.05,11.97,-1.22
20230120:1011,123.34,15.85,0.79
20230120:1111,56.85,17.55,1.69
20230120:1211,59.74,16.91,2.16
20230120:1311,55.89,14,2.51
20230120:1411,47.22,9.08,2.53
20230120:1511,3.85,2.55,1.94
20230120:1611,0,0,0.83
20230120:1711,0,0,-0.29
20230120:1811,0,0,-0.73
20230120:1911,0,0,-1.44
20230120:2011,0,0,-1.58
20230120:2111,0,0,-1.78
20230120:2211,0,0,-1.74
20230120:2311,0,0,-1.52
20230121:0011,0,0,-1.11
20230121:0111,0,0,-0.97
20230121:0211,0,0,-1.05
20230121:0311,0,0,-0.81
20230121:0411,0,0,-0.71
20230121:0511,0,0,-0.6
20230121:0611,0,0,-0.61
20230121:0711,0,0,-0.77
20230121:0811,42.4,6.43,-0.55
20230121:0911,75.16,12.16,-0.07
20230121:1011,120.45,16.05,0.6
20230121:1111,136.83,17.77,1.01
20230121:1211,123.34,17.14,1.58
20230121:1311,80.94,14.23,1.86
20230121:1411,55.89,9.31,2.05
20230121:1511,2.89,2.77,1.92
20230121:1611,0,0,1.72
20230121:1711,0,0,1.42
20230121:1811,0,0,1.15
20230121:1911,0,0,0.8
20230121:2011,0,0,0.82
20230121:2111,0,0,0.87
20230121:2211,0,0,0.91
20230121:2311,0,0,0.9
20230122:0011,0,0,0.88
20230122:0111,0,0,0.85
20230122:0211,0,0,0.82
20230122:0311,0,0,0.78
20230122:0411,0,0,0.69
20230122:0511,0,0,0.57
20230122:0611,0,0,0.56
20230122:0711,0,0,0.5
20230122:0811,29.87,6.6,0.5
20230122:0911,36.62,12.35,0.79
20230122:1011,27.94,16.26,1.2
20230122:1111,26.47,17.99,1.44
20230122:1211,34.69,17.37,1.68
20230122:1311,35.65,14.46,1.82
20230122:1411,21.2,9.54,1.75
20230122:1511,2.89,3,1.46
20230122:1611,0,0,1.27
20230122:1711,0,0,1.17
20230122:1811,0,0,1.1
20230122:1911,0,0,0.95
20230122:2011,0,0,0.9
20230122:2111,0,0,0.97
20230122:2211,0,0,0.94
20230122:2311,0,0,0.86
20230123:0011,0,0,0.75
20230123:0111,0,0,0.7
20230123:0211,0,0,0.72
20230123:0311,0,0,0.67
20230123:0411,0,0,0.53
20230123:0511,0,0,0.56
20230123:0611,0,0,0.53
20230123:0711,0,0,0.54
20230123:0811,39.51,6.78,0.64
20230123:0911,46.25,12.54,1.14
20230123:1011,43.36,16.47,1.49
20230123:1111,55.87,18.22,1.8
20230123:1211,48.18,17.61,2.08
20230123:1311,48.18,14.7,2.17
20230123:1411,36.62,9.78,2.25
20230123:1511,3.85,3.23,2.17
20230123:1611,0,0,1.97
20230123:1711,0,0,1.82
20230123:1811,0,0,1.61
20230123:1911,0,0,1.38
20230123:2011,0,0,1.21
20230123:2111,0,0,1
20230123:2211,0,0,0.86
20230123:2311,0,0,0.61
20230124:0011,0,0,0.49
20230124:0111,0,0,0.43
20230124:0211,0,0,0.34
20230124:0311,0,0,0.14
20230124:0411,0,0,-0.12
20230124:0511,0,0,-0.14
20230124:0611,0,0,-0.17
20230124:0711,0,0,-0.32
20230124:0811,43.36,6.96,-0.36
20230124:0911,62.63,12.74,0.3
20230124:1011,56.85,16.69,0.9
20230124:1111,76.46,18.45,1.84
20230124:1211,65.68,17.85,2.33
20230124:1311,53.96,14.95,2.2
20230124:1411,38.54,10.02,2.16
20230124:1511,3.85,3.47,1.99
20230124:1611,0,0,1.53
20230124:1711,0,0,0.73
20230124:1811,0,0,0.7
20230124:1911,0,0,0.2
20230124:2011,0,0,0.2
20230124:2111,0,0,0.18
20230124:2211,0,0,0.08
20230124:2311,0,0,-0.13
20230125:0011,0,0,-0.18
20230125:0111,0,0,-0.16
20230125:0211,0,0,-0.18
20230125:0311,0,0,-0.15
20230125:0411,0,0,-0.09
20230125:0511,0,0,-0.1
20230125:0611,0,0,0
20230125:0711,0,0,-0.18
20230125:0811,34.69,7.15,-0.06
20230125:0911,39.51,12.95,0.21
20230125:1011,51.07,16.92,0.53
20230125:1111,49.01,18.69,1.06
20230125:1211,98.82,18.1,1.41
20230125:1311,39.51,15.2,1.51
20230125:1411,26.98,10.27,1.61
20230125:1511,3.85,3.71,1.41
20230125:1611,0,0,1.1
20230125:1711,0,0,0.79
20230125:1811,0,0,0.53
20230125:1911,0,0,-0.14
20230125:2011,0,0,-0.21
20230125:2111,0,0,-0.45
20230125:2211,0,0,-0.52
20230125:2311,0,0,-0.75
20230126:0011,0,0,-0.58
20230126:0111,0,0,-0.85
20230126:0211,0,0,-1.03
20230126:0311,0,0,-1.29
20230126:0411,0,0,-1.43
20230126:0511,0,0,-1.54
20230126:0611,0,0,-1.65
20230126:0711,0,0,-1.64
20230126:0811,34.69,7.34,-1.6
20230126:0911,91.54,13.16,-1.39
20230126:1011,124.64,17.15,-0.9
20230126:1111,78.42,18.94,-0.41
20230126:1211,27.45,18.36,-0.02
20230126:1311,82.87,15.45,-0.02
20230126:1411,29.87,10.52,0.13
20230126:1511,5.78,3.95,0.07
20230126:1611,0,0,-0.18
20230126:1711,0,0,-0.31
20230126:1811,0,0,-0.47
20230126:1911,0,0,-0.65
20230126:2011,0,0,-0.62
20230126:2111,0,0,-0.6
20230126:2211,0,0,-0.55
20230126:2311,0,0,-0.47
20230127:0011,0,0,-0.43
20230127:0111,0,0,-0.37
20230127:0211,0,0,-0.3
20230127:0311,0,0,-0.17
20230127:0411,0,0,0.04
20230127:0511,0,0,0.32
20230127:0611,0,0,0.6
20230127:0711,0,0,0.66
20230127:0811,49.14,7.54,1.06
20230127:0911,52.03,13.38,1.62
20230127:1011,43.13,17.39,2.08
20230127:1111,80.38,19.19,2.27
20230127:1211,67.64,18.62,2.54
20230127:1311,43.36,15.72,2.41
20230127:1411,67.45,10.77,2.31
20230127:1511,7.71,4.2,2.11
20230127:1611,0,0,1.79
20230127:1711,0,0,1.53
20230127:1811,0,0,1.33
20230127:1911,0,0,1.04
20230127:2011,0,0,0.8
20230127:2111,0,0,0.49
20230127:2211,0,0,0.13
20230127:2311,0,0,-0.12
20230128:0011,0,0,-0.62
20230128:0111,0,0,-0.99
20230128:0211,0,0,-1.37
20230128:0311,0,0,-1.62
20230128:0411,0,0,-1.87
20230128:0511,0,0,-1.91
20230128:0611,0,0,-2.01
20230128:0711,0,0,-2.09
20230128:0811,48.18,7.75,-1.45
20230128:0911,56.85,13.61,-0.14
20230128:1011,58.81,17.63,0.5
20230128:1111,69.6,19.45,0.78
20230128:1211,55.87,18.88,0.82
20230128:1311,48.18,15.98,0.77
20230128:1411,74.2,11.03,0.93
20230128:1511,14.45,4.45,0.73
20230128:1611,0,0,0.03
20230128:1711,0,0,-0.7
20230128:1811,0,0,-1.12
20230128:1911,0,0,-1.42
20230128:2011,0,0,-1.18
20230128:2111,0,0,-1.37
20230128:2211,0,0,-1.25
20230128:2311,0,0,-1.04
20230129:0011,0,0,-0.84
20230129:0111,0,0,-0.77
20230129:0211,0,0,-0.33
20230129:0311,0,0,-0.02
20230129:0411,0,0,0.2
20230129:0511,0,0,0.41
20230129:0611,0,0,0.57
20230129:0711,0,0,0.41
20230129:0811,30.84,7.96,0.57
20230129:0911,77.09,13.84,0.91
20230129:1011,111,17.88,1.4
20230129:1111,60.78,19.72,2.04
20230129:1211,59.8,19.15,2.91
20230129:1311,90.58,16.25,2.95
20230129:1411,22.16,11.3,2.78
20230129:1511,16.38,4.7,2.22
20230129:1611,0,0,1.66
20230129:1711,0,0,1.59
20230129:1811,0,0,1.52
20230129:1911,0,0,1.2
20230129:2011,0,0,1.13
20230129:2111,0,0,1.11
20230129:2211,0,0,1.19
20230129:2311,0,0,1.27
20230130:0011,0,0,1.61
20230130:0111,0,0,2.07
20230130:0211,0,0,2.58
20230130:0311,0,0,2.95
20230130:0411,0,0,3.42
20230130:0511,0,0,3.82
20230130:0611,0,0,3.83
20230130:0711,0,0,3.95
20230130:0811,20.24,8.18,4.11
20230130:0911,80.94,14.08,4.58
20230130:1011,103.51,18.14,4.7
20230130:1111,71.8,19.99,5.29
20230130:1211,142.93,19.43,5.21
20230130:1311,32.35,16.52,5.26
20230130:1411,14.45,11.56,5.48
20230130:1511,4.82,4.96,4.78
20230130:1611,0,0,4.38
20230130:1711,0,0,4.83
20230130:1811,0,0,4.39
20230130:1911,0,0,4.45
20230130:2011,0,0,4.44
20230130:2111,0,0,3.94
20230130:2211,0,0,3.69
20230130:2311,0,0,3.39
20230131:0011,0,0,3.16
20230131:0111,0,0,2.93
20230131:0211,0,0,2.78
20230131:0311,0,0,2.81
20230131:0411,0,0,2.82
20230131:0511,0,0,2.93
20230131:0611,0,0,3.08
20230131:0711,0,0,3.27
20230131:0811,48.18,8.41,3.39
20230131:0911,70.34,14.33,3.81
20230131:1011,138.13,18.4,4.22
20230131:1111,89.2,20.26,4.24
20230131:1211,40.19,19.71,4.07
20230131:1311,26.47,16.8,4.29
20230131:1411,21.2,11.83,4.6
20230131:1511,7.71,5.22,4.6
20230131:1611,0,0,4.81
20230131:1711,0,0,5.23
20230131:1811,0,0,5.55
20230131:1911,0,0,5.16
20230131:2011,0,0,4.94
20230131:2111,0,0,4.63
20230131:2211,0,0,4.36
20230131:2311,0,0,4.11
20230201:0011,0,0,4
20230201:0111,0,0,3.92
20230201:0211,0,0,3.87
20230201:0311,0,0,3.82
20230201:0411,0,0,3.88
20230201:0511,0,0,3.69
20230201:0611,0,0,3.43
20230201:0711,0,0,3.28
20230201:0811,43.36,8.64,3.04
20230201:0911,87.69,14.58,3.46
20230201:1011,130,18.67,4.21
20230201:1111,159.56,20.54,5.1
20230201:1211,147.61,19.99,5.55
20230201:1311,104.33,17.08,5.69
20230201:1411,47.22,12.11,4.68
20230201:1511,10.6,5.48,3.58
20230201:1611,0,0,3.82
20230201:1711,0,0,3.88
20230201:1811,0,0,3.84
20230201:1911,0,0,3.8
20230201:2011,0,0,3.57
20230201:2111,0,0,3.35
20230201:2211,0,0,3.33
20230201:2311,0,0,3.48
20230202:0011,0,0,3.81
20230202:0111,0,0,3.94
20230202:0211,0,0,4.07
20230202:0311,0,0,4.03
20230202:0411,0,0,3.93
20230202:0511,0,0,3.74
20230202:0611,0,0,3.6
20230202:0711,0,0,4.05
20230202:0811,59.74,8.88,4.16
20230202:0911,110.82,14.83,4.75
20230202:1011,131.99,18.94,5.26
20230202:1111,147.43,20.83,5.72
20230202:1211,109.74,20.28,6.15
20230202:1311,126.59,17.37,6.32
20230202:1411,89.62,12.38,6.24
20230202:1511,27.94,5.75,5.83
20230202:1611,0,0,5.13
20230202:1711,0,0,4.49
20230202:1811,0,0,4.11
20230202:1911,0,0,3.65
20230202:2011,0,0,3.6
20230202:2111,0,0,3.43
20230202:2211,0,0,3.13
20230202:2311,0,0,3.12
20230203:0011,0,0,3.42
20230203:0111,0,0,4.58
20230203:0211,0,0,6.3
20230203:0311,0,0,6.93
20230203:0411,0,0,7.04
20230203:0511,0,0,7.16
20230203:0611,0,0,7.18
20230203:0711,0.96,1.74,7.21
20230203:0811,30.84,9.12,7.23
20230203:0911,41.17,15.09,7.39
20230203:1011,59.8,19.22,7.56
20230203:1111,98.02,21.12,7.67
20230203:1211,157.6,20.58,7.35
20230203:1311,129.84,17.66,7.17
20230203:1411,91.54,12.66,7.25
20230203:1511,32.76,6.02,7.03
20230203:1611,0,0,6.8
20230203:1711,0,0,6.61
20230203:1811,0,0,6.52
20230203:1911,0,0,6.05
20230203:2011,0,0,5.92
20230203:2111,0,0,5.93
20230203:2211,0,0,5.94
20230203:2311,0,0,5.13
20230204:0011,0,0,4.12
20230204:0111,0,0,3.44
20230204:0211,0,0,2.93
20230204:0311,0,0,2.4
20230204:0411,0,0,2.12
20230204:0511,0,0,1.57
20230204:0611,0,0,1.28
20230204:0711,0.96,1.97,1.45
20230204:0811,38.54,9.37,1.55
20230204:0911,75.31,15.36,1.95
20230204:1011,85.48,19.5,2.47
20230204:1111,128.22,21.41,2.76
20230204:1211,159.61,20.87,3.14
20230204:1311,98.53,17.95,3.37
20230204:1411,80.94,12.95,3.27
20230204:1511,29.87,6.29,3.03
20230204:1611,0,0,2.61
20230204:1711,0,0,2.14
20230204:1811,0,0,1.68
20230204:1911,0,0,1.28
20230204:2011,0,0,0.77
20230204:2111,0,0,0.24
20230204:2211,0,0,-0.15
20230204:2311,0,0,-0.58
20230205:0011,0,0,-0.96
20230205:0111,0,0,-1.37
20230205:0211,0,0,-1.72
20230205:0311,0,0,-1.94
20230205:0411,0,0,-1.98
20230205:0511,0,0,-2.15
20230205:0611,0,0,-2.31
20230205:0711,2.89,2.21,-1.85
20230205:0811,64.56,9.62,-1.22
20230205:0911,82.34,15.63,-0.13
